Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Car,CouncilArea,Regionname,Propertycount
Greensborough,40 Patrick Cl,5,h,VB,Darren,22/07/2017,16.1,3088.0,2.0,Banyule City Council,Northern Metropolitan,8524.0
Greenvale,12 Bianca Cr,4,h,VB,Barry,22/07/2017,20.4,3059.0,2.0,Hume City Council,Northern Metropolitan,4864.0
Greenvale,40 Frontier Av,3,t,SP,Barry,22/07/2017,20.4,3059.0,2.0,Hume City Council,Northern Metropolitan,4864.0
Greenvale,41A Simmington Cct,3,h,SP,Brad,22/07/2017,20.4,3059.0,1.0,Hume City Council,Northern Metropolitan,4864.0
Hadfield,146 East St,4,h,S,Nelson,22/07/2017,11.2,3046.0,2.0,Moreland City Council,Northern Metropolitan,2606.0
Hadfield,99 Hilton St,3,h,S,Eview,22/07/2017,11.2,3046.0,2.0,Moreland City Council,Northern Metropolitan,2606.0
Hadfield,5 Regent St,3,h,SN,Barry,22/07/2017,11.2,3046.0,3.0,Moreland City Council,Northern Metropolitan,2606.0
Hampton,15 David St,3,h,S,Buxton,22/07/2017,13.8,3188.0,2.0,Bayside City Council,Southern Metropolitan,5454.0
Hampton,7 Exon St,3,t,S,Buxton,22/07/2017,13.8,3188.0,2.0,Bayside City Council,Southern Metropolitan,5454.0
Hawthorn,4/3 Kooyongkoot Rd,2,u,VB,Kay,22/07/2017,5.3,3122.0,1.0,Boroondara City Council,Southern Metropolitan,11308.0
Hawthorn East,11/36 Anderson Rd,2,u,VB,Thomas,22/07/2017,6.2,3123.0,1.0,Boroondara City Council,Southern Metropolitan,6482.0
Heathmont,91 Campbell St,4,h,S,Philip,22/07/2017,21.3,3135.0,3.0,Maroondah City Council,Eastern Metropolitan,3794.0
Heathmont,61 Canterbury Rd,3,h,SP,Mandy,22/07/2017,21.3,3135.0,2.0,Maroondah City Council,Eastern Metropolitan,3794.0
Heathmont,37 Tagell Rd,4,h,SN,Barry,22/07/2017,21.3,3135.0,1.0,Maroondah City Council,Eastern Metropolitan,3794.0
Heidelberg,15 Adamson St,3,h,SP,Miles,22/07/2017,8.9,3084.0,3.0,Banyule City Council,Eastern Metropolitan,2890.0
Heidelberg West,26 Bardia St,2,h,S,Harcourts,22/07/2017,8.8,3081.0,4.0,Banyule City Council,Eastern Metropolitan,2674.0
Heidelberg West,254 Liberty Pde,4,h,S,Haughton,22/07/2017,8.8,3081.0,2.0,Banyule City Council,Eastern Metropolitan,2674.0
Highett,9 Barnet St,3,h,S,Whiting,22/07/2017,16.0,3190.0,2.0,Bayside City Council,Southern Metropolitan,4794.0
Highett,10 Haynes St,4,h,S,Thomson,22/07/2017,16.0,3190.0,2.0,Bayside City Council,Southern Metropolitan,4794.0
Highett,13 Haynes St,2,h,S,Hodges,22/07/2017,16.0,3190.0,3.0,Bayside City Council,Southern Metropolitan,4794.0
Highett,19 Jillian Av,3,h,SA,Hodges,22/07/2017,16.0,3190.0,2.0,Bayside City Council,Southern Metropolitan,4794.0
Highett,14A Telford St,4,t,S,Charlton,22/07/2017,16.0,3190.0,2.0,Bayside City Council,Southern Metropolitan,4794.0
Highett,3/2 Thistle Gr,2,u,S,Buxton,22/07/2017,16.0,3190.0,2.0,Bayside City Council,Southern Metropolitan,4794.0
Hillside,93 Saronvale Cr,4,h,PI,Barry,22/07/2017,18.0,3037.0,4.0,Brimbank City Council,Western Metropolitan,5556.0
Hoppers Crossing,46 Bourke Cr,3,h,S,LJ,22/07/2017,18.4,3029.0,0.0,Wyndham City Council,Western Metropolitan,13830.0
Hoppers Crossing,2 Burge Cr,4,h,SP,Triwest,22/07/2017,18.4,3029.0,2.0,Wyndham City Council,Western Metropolitan,13830.0
Hoppers Crossing,11 Dummett Av,4,h,S,hockingstuart,22/07/2017,18.4,3029.0,1.0,Wyndham City Council,Western Metropolitan,13830.0
Hoppers Crossing,13 Majella Ct,3,h,SN,Barry,22/07/2017,18.4,3029.0,2.0,Wyndham City Council,Western Metropolitan,13830.0
Hughesdale,3/9 Clapham Rd,2,u,S,LITTLE,22/07/2017,12.3,3166.0,1.0,Monash City Council,Southern Metropolitan,3145.0
Ivanhoe,4/75 Green St,2,t,S,Miles,22/07/2017,7.8,3079.0,2.0,Banyule City Council,Eastern Metropolitan,5549.0
Ivanhoe,6/36 Livingstone St,4,t,VB,Jellis,22/07/2017,7.8,3079.0,2.0,Banyule City Council,Eastern Metropolitan,5549.0
Ivanhoe,9 Sherwood Rd,3,h,SN,Miles,22/07/2017,7.8,3079.0,1.0,Banyule City Council,Eastern Metropolitan,5549.0
Jacana,12 Lorraine Cr,3,h,SP,RW,22/07/2017,14.0,3047.0,3.0,Hume City Council,Northern Metropolitan,851.0
Jacana,29 Robinson St,3,h,SN,Barry,22/07/2017,14.0,3047.0,3.0,Hume City Council,Northern Metropolitan,851.0
Kealba,15 Bletchley Pl,4,h,SP,Nelson,22/07/2017,14.0,3021.0,2.0,Brimbank City Council,Western Metropolitan,1202.0
Keilor East,3 Border Dr,3,h,S,Nelson,22/07/2017,11.7,3033.0,2.0,Brimbank City Council,Western Metropolitan,5629.0
Keilor East,28 Nyah St,3,t,S,Brad,22/07/2017,11.7,3033.0,1.0,Brimbank City Council,Western Metropolitan,5629.0
Keilor East,23 Phillip Rd,4,h,S,Barry,22/07/2017,11.7,3033.0,1.0,Brimbank City Council,Western Metropolitan,5629.0
Kew,38 Wiltshire Dr,2,u,S,Nelson,22/07/2017,5.4,3101.0,2.0,Boroondara City Council,Southern Metropolitan,10331.0
Kew East,4/1240 Old Burke Rd,3,t,SP,Fletchers,22/07/2017,7.3,3102.0,1.0,Boroondara City Council,Southern Metropolitan,2671.0
Kings Park,261 Taylors Rd,3,h,S,Ray,22/07/2017,14.0,3021.0,3.0,Brimbank City Council,Western Metropolitan,2878.0
Kingsville,2C Chatfield St,2,h,PN,hockingstuart,22/07/2017,6.4,3012.0,1.0,Maribyrnong City Council,Western Metropolitan,1808.0
Kurunjang,8 Carberry Dr,4,h,SP,hockingstuart,22/07/2017,31.7,3337.0,2.0,Melton City Council,Northern Victoria,3553.0
Kurunjang,44 Greenhills Dr,3,h,SP,PRDNationwide,22/07/2017,31.7,3337.0,1.0,Melton City Council,Northern Victoria,3553.0
Lalor,60 Dickens St,3,h,SA,Harcourts,22/07/2017,16.3,3075.0,2.0,Whittlesea City Council,Northern Metropolitan,8279.0
Lalor,69 Monash St,3,h,S,Love,22/07/2017,16.3,3075.0,2.0,Whittlesea City Council,Northern Metropolitan,8279.0
Langwarrin,17/165 North Rd,3,u,S,hockingstuart,22/07/2017,41.0,3910.0,2.0,Frankston City Council,Eastern Victoria,8743.0
Langwarrin,67 Union Rd,4,h,S,HAR,22/07/2017,41.0,3910.0,6.0,Frankston City Council,Eastern Victoria,8743.0
MacLeod,1/15 Cherry St,3,u,SN,Miles,22/07/2017,12.7,3085.0,2.0,Banyule City Council,Northern Metropolitan,4168.0
MacLeod,73 Somers Av,3,h,S,Ray,22/07/2017,12.7,3085.0,2.0,Banyule City Council,Northern Metropolitan,4168.0
MacLeod,43 Wungan St,3,h,S,Ray,22/07/2017,12.7,3085.0,2.0,Banyule City Council,Northern Metropolitan,4168.0
Maidstone,88a Ballarat Rd,3,t,S,Sweeney,22/07/2017,6.4,3012.0,2.0,Maribyrnong City Council,Western Metropolitan,3873.0
Maidstone,7 Churchill Av,3,h,SP,Biggin,22/07/2017,6.4,3012.0,2.0,Maribyrnong City Council,Western Metropolitan,3873.0
Maidstone,12 Inkerman St,3,h,S,Sweeney,22/07/2017,6.4,3012.0,5.0,Maribyrnong City Council,Western Metropolitan,3873.0
Maidstone,18 Pullar St,2,h,S,Burnham,22/07/2017,6.4,3012.0,2.0,Maribyrnong City Council,Western Metropolitan,3873.0
Maidstone,33 Richelieu St,2,h,S,Sweeney,22/07/2017,6.4,3012.0,2.0,Maribyrnong City Council,Western Metropolitan,3873.0
Malvern East,26 Millewa Av,3,h,S,Fletchers,22/07/2017,8.4,3145.0,1.0,Stonnington City Council,Southern Metropolitan,8801.0
Maribyrnong,19 Bracken Av,4,h,S,hockingstuart,22/07/2017,4.3,3032.0,2.0,Maribyrnong City Council,Western Metropolitan,4918.0
Maribyrnong,7 Cavalry Cct,3,t,S,Biggin,22/07/2017,4.3,3032.0,2.0,Maribyrnong City Council,Western Metropolitan,4918.0
Maribyrnong,21 Lakeside Cr,4,h,SP,hockingstuart,22/07/2017,4.3,3032.0,2.0,Maribyrnong City Council,Western Metropolitan,4918.0
Maribyrnong,402/77 Village Wy,2,u,VB,Raine,22/07/2017,4.3,3032.0,2.0,Maribyrnong City Council,Western Metropolitan,4918.0
Meadow Heights,1/2 Dakara Cl,3,u,S,YPA,22/07/2017,17.4,3048.0,1.0,Hume City Council,Northern Metropolitan,4704.0
Melbourne,17/17 Queens Rd,1,u,VB,Whiting,22/07/2017,0.0,3000.0,2.0,Melbourne City Council,Northern Metropolitan,17496.0
Melbourne,602/300 Swanston St,2,u,VB,Greg,22/07/2017,0.0,3000.0,1.0,Melbourne City Council,Northern Metropolitan,17496.0
Melton,53 Barries Rd,3,h,SN,Barry,22/07/2017,31.7,3337.0,2.0,Melton City Council,Western Victoria,3600.0
Melton South,30 Bennett St,3,h,S,Raine,22/07/2017,29.8,3338.0,2.0,Melton City Council,Western Victoria,4718.0
Melton South,8 Charles Ct,3,h,S,hockingstuart,22/07/2017,29.8,3338.0,1.0,Melton City Council,Western Victoria,4718.0
Melton South,6 Denny Pl,3,h,SP,YPA,22/07/2017,29.8,3338.0,2.0,Melton City Council,Western Victoria,4718.0
Melton South,39 First Av,3,h,S,Ray,22/07/2017,29.8,3338.0,2.0,Melton City Council,Western Victoria,4718.0
Melton South,7 Waratah St,4,h,SP,hockingstuart,22/07/2017,29.8,3338.0,0.0,Melton City Council,Western Victoria,4718.0
Melton West,33 Westmelton Dr,3,h,S,Raine,22/07/2017,31.7,3337.0,0.0,Melton City Council,Northern Victoria,6065.0
Mentone,16 Williams St,4,h,S,hockingstuart,22/07/2017,20.0,3194.0,2.0,Kingston City Council,South-Eastern Metropolitan,6162.0
Mernda,6 Burrell Wy,4,h,SP,Biggin,22/07/2017,25.9,3754.0,2.0,Whittlesea City Council,Northern Metropolitan,5812.0
Mernda,30 Darvel Dr,4,h,SA,Harcourts,22/07/2017,25.9,3754.0,2.0,Whittlesea City Council,Northern Metropolitan,5812.0
Mernda,23 Stradling Ri,4,h,S,YPA,22/07/2017,25.9,3754.0,2.0,Whittlesea City Council,Northern Metropolitan,5812.0
Mill Park,3 Hillrise Ct,3,h,SN,Ristic,22/07/2017,17.9,3082.0,2.0,Whittlesea City Council,Northern Metropolitan,10529.0
Mill Park,4 Streeton Cct,3,h,S,Ray,22/07/2017,17.9,3082.0,2.0,Whittlesea City Council,Northern Metropolitan,10529.0
Mitcham,11 Beaufort St,3,h,S,Ray,22/07/2017,17.2,3132.0,2.0,Whitehorse City Council,Eastern Metropolitan,6871.0
Mitcham,1/17 Milne St,4,t,S,Ray,22/07/2017,17.2,3132.0,2.0,Whitehorse City Council,Eastern Metropolitan,6871.0
Montmorency,1/141 Sherbourne Rd,5,h,S,Darren,22/07/2017,16.2,3094.0,4.0,Banyule City Council,Eastern Metropolitan,3891.0
Moonee Ponds,14 Chaucer St,4,h,SP,Silver,22/07/2017,6.2,3039.0,1.0,Moonee Valley City Council,Western Metropolitan,6232.0
Moonee Ponds,16/122 Maribyrnong Rd,1,u,S,Brad,22/07/2017,6.2,3039.0,1.0,Moonee Valley City Council,Western Metropolitan,6232.0
Mooroolbark,7 Hedwig Dr,3,h,PI,hockingstuart,22/07/2017,26.5,3138.0,2.0,Yarra Ranges Shire Council,Eastern Victoria,8280.0
Mordialloc,135B McDonald St,4,t,PI,Hodges,22/07/2017,21.5,3195.0,2.0,Kingston City Council,South-Eastern Metropolitan,3650.0
Mordialloc,3/2 Woods Av,1,u,S,Barry,22/07/2017,21.5,3195.0,1.0,Kingston City Council,South-Eastern Metropolitan,3650.0
Mount Waverley,86 Headingley Rd,4,h,SN,Ray,22/07/2017,14.2,3149.0,2.0,Monash City Council,Eastern Metropolitan,13366.0
Mount Waverley,1 Therese Av,3,h,S,Ray,22/07/2017,14.2,3149.0,4.0,Monash City Council,Eastern Metropolitan,13366.0
Mount Waverley,4/254 Waverley Rd,2,u,S,Win,22/07/2017,14.2,3149.0,1.0,Monash City Council,Eastern Metropolitan,13366.0
Mount Waverley,4 William St,4,h,SP,Jellis,22/07/2017,14.2,3149.0,2.0,Monash City Council,Eastern Metropolitan,13366.0
Mulgrave,2 Kinkora Ct,3,h,S,Ray,22/07/2017,18.8,3170.0,2.0,Monash City Council,South-Eastern Metropolitan,7113.0
Mulgrave,25 Morawa Dr,3,h,S,Win,22/07/2017,18.8,3170.0,2.0,Monash City Council,South-Eastern Metropolitan,7113.0
Mulgrave,75 Wattle Gr,3,h,S,Ray,22/07/2017,18.8,3170.0,2.0,Monash City Council,South-Eastern Metropolitan,7113.0
Murrumbeena,7 Lawrance St,4,h,S,Woodards,22/07/2017,10.1,3163.0,2.0,Glen Eira City Council,Southern Metropolitan,4442.0
Murrumbeena,5/20 Toward St,2,u,SP,Ray,22/07/2017,10.1,3163.0,1.0,Glen Eira City Council,Southern Metropolitan,4442.0
Newport,102 Market St,3,h,VB,Williams,22/07/2017,6.2,3015.0,3.0,Hobsons Bay City Council,Western Metropolitan,5498.0
Niddrie,8 Goble St,4,h,SP,Nelson,22/07/2017,10.4,3042.0,2.0,Moonee Valley City Council,Western Metropolitan,2291.0
Niddrie,64 Muriel St,4,h,S,Brad,22/07/2017,10.4,3042.0,1.0,Moonee Valley City Council,Western Metropolitan,2291.0
Noble Park,51 Dunblane Rd,3,h,PI,Barry,22/07/2017,22.7,3174.0,2.0,Greater Dandenong City Council,South-Eastern Metropolitan,11806.0
Noble Park,5 Himbeck Ct,4,h,PI,Barry,22/07/2017,22.7,3174.0,3.0,Greater Dandenong City Council,South-Eastern Metropolitan,11806.0
Noble Park,2/21 Marna Ct,2,u,S,iSell,22/07/2017,22.7,3174.0,3.0,Greater Dandenong City Council,South-Eastern Metropolitan,11806.0
Noble Park,371 Princes Hwy,3,h,SP,iSell,22/07/2017,22.7,3174.0,1.0,Greater Dandenong City Council,South-Eastern Metropolitan,11806.0
North Melbourne,306/64 MacAulay Rd,2,u,SP,Jellis,22/07/2017,1.8,3051.0,1.0,Melbourne City Council,Northern Metropolitan,6821.0
Northcote,19 Charles St,3,h,PI,McGrath,22/07/2017,5.3,3070.0,1.0,Darebin City Council,Northern Metropolitan,11364.0
Northcote,31 Gladstone Av,3,h,S,Nelson,22/07/2017,5.3,3070.0,1.0,Darebin City Council,Northern Metropolitan,11364.0
Northcote,304/481 High St,1,u,S,Ray,22/07/2017,5.3,3070.0,1.0,Darebin City Council,Northern Metropolitan,11364.0
Northcote,11/158 Separation St,1,u,PI,Langwell,22/07/2017,5.3,3070.0,1.0,Darebin City Council,Northern Metropolitan,11364.0
Northcote,101/231 St Georges St,2,u,S,McGrath,22/07/2017,5.3,3070.0,2.0,Darebin City Council,Northern Metropolitan,11364.0
Northcote,8 Swift St,3,h,S,McGrath,22/07/2017,5.3,3070.0,2.0,Darebin City Council,Northern Metropolitan,11364.0
Oakleigh South,44 Golf Rd,4,h,S,Buxton,22/07/2017,15.5,3167.0,2.0,Kingston City Council,South-Eastern Metropolitan,3692.0
Pakenham,1 Loxton Wy,4,h,S,C21,22/07/2017,47.3,3810.0,2.0,Cardinia Shire Council,Eastern Victoria,17384.0
Pakenham,6/184 Princes Hwy,3,t,PI,LJ,22/07/2017,47.3,3810.0,2.0,Cardinia Shire Council,Eastern Victoria,17384.0
Pakenham,7/184 Princes Hwy,3,t,PI,LJ,22/07/2017,47.3,3810.0,2.0,Cardinia Shire Council,Eastern Victoria,17384.0
Parkville,5/18 Lennon St,2,u,PN,Walshe,22/07/2017,1.8,3052.0,1.0,Melbourne City Council,Northern Metropolitan,2309.0
Pascoe Vale,1/10 Arndt Rd,3,t,SN,Barry,22/07/2017,8.5,3044.0,2.0,Moreland City Council,Northern Metropolitan,7485.0
Pascoe Vale,16/43 Arndt Rd,2,u,S,Nelson,22/07/2017,8.5,3044.0,1.0,Moreland City Council,Northern Metropolitan,7485.0
Pascoe Vale,1A Braeside St,2,t,PI,Nelson,22/07/2017,8.5,3044.0,1.0,Moreland City Council,Northern Metropolitan,7485.0
Pascoe Vale,3/25 Devon Rd,2,u,SP,Rendina,22/07/2017,8.5,3044.0,1.0,Moreland City Council,Northern Metropolitan,7485.0
Pascoe Vale,1/11 Stennis St,3,h,S,Brad,22/07/2017,8.5,3044.0,1.0,Moreland City Council,Northern Metropolitan,7485.0
Pascoe Vale,2/8 Stewart St,2,u,S,Nelson,22/07/2017,8.5,3044.0,1.0,Moreland City Council,Northern Metropolitan,7485.0
Pascoe Vale,4/262 Sussex St,3,t,SP,Rendina,22/07/2017,8.5,3044.0,2.0,Moreland City Council,Northern Metropolitan,7485.0
Pascoe Vale,1/18 Sylvan Gr,2,u,S,Nelson,22/07/2017,8.5,3044.0,1.0,Moreland City Council,Northern Metropolitan,7485.0
Port Melbourne,42/2 Esplanade West,1,u,S,RT,22/07/2017,3.5,3207.0,2.0,Melbourne City Council,Southern Metropolitan,8648.0
Port Melbourne,5/109 Ross St,2,u,S,hockingstuart,22/07/2017,3.5,3207.0,1.0,Melbourne City Council,Southern Metropolitan,8648.0
Prahran,306/323 Dandenong Rd,2,u,VB,Jellis,22/07/2017,4.6,3181.0,1.0,Stonnington City Council,Southern Metropolitan,7717.0
Prahran,10/3 Rae Ct,2,u,SP,hockingstuart,22/07/2017,4.6,3181.0,1.0,Stonnington City Council,Southern Metropolitan,7717.0
Preston,5/49 Austral Av,1,u,PI,hockingstuart,22/07/2017,8.4,3072.0,1.0,Darebin City Council,Northern Metropolitan,14577.0
Preston,1/70 Bruce St,1,u,S,Harcourts,22/07/2017,8.4,3072.0,1.0,Darebin City Council,Northern Metropolitan,14577.0
Preston,24 Dermot St,1,u,SP,Woodards,22/07/2017,8.4,3072.0,1.0,Darebin City Council,Northern Metropolitan,14577.0
Preston,27 Pender St,3,h,S,Harrington,22/07/2017,8.4,3072.0,3.0,Darebin City Council,Northern Metropolitan,14577.0
Preston,11A South St,2,h,S,Woodards,22/07/2017,8.4,3072.0,2.0,Darebin City Council,Northern Metropolitan,14577.0
Reservoir,4/26 Acheron Av,2,u,S,Ray,22/07/2017,12.0,3073.0,1.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,9/23 Ashley St,2,h,PI,Ray,22/07/2017,12.0,3073.0,1.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,52 Banbury Rd,3,h,PI,Lucas,22/07/2017,12.0,3073.0,2.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,1/3 Drysdale St,2,t,SP,RW,22/07/2017,12.0,3073.0,1.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,11 Knox St,5,h,SA,Nelson,22/07/2017,12.0,3073.0,2.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,20 Massey Av,4,h,S,Nelson,22/07/2017,12.0,3073.0,2.0,Darebin City Council,Northern Metropolitan,21650.0
Richmond,221/253 Bridge Rd,2,u,S,Jellis,22/07/2017,2.4,3121.0,1.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,2/297 Church St,1,u,S,RT,22/07/2017,2.4,3121.0,1.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,17 Dickmann St,3,h,S,Biggin,22/07/2017,2.4,3121.0,1.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,14 McCrae Mw,3,h,S,Jellis,22/07/2017,2.4,3121.0,2.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,607/2 McGoun St,2,u,SP,Biggin,22/07/2017,2.4,3121.0,2.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,401/28 Tanner St,2,u,S,Jellis,22/07/2017,2.4,3121.0,2.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,306/45 York St,2,u,SP,Collins,22/07/2017,2.4,3121.0,1.0,Yarra City Council,Northern Metropolitan,14949.0
Ringwood,47 Heathmont Rd,3,h,SN,Philip,22/07/2017,19.9,3134.0,2.0,Maroondah City Council,Eastern Metropolitan,7785.0
Ringwood,26 Major St,3,h,S,hockingstuart,22/07/2017,19.9,3134.0,2.0,Maroondah City Council,Eastern Metropolitan,7785.0
Ringwood,5 Neville St,3,h,SN,Noel,22/07/2017,19.9,3134.0,1.0,Maroondah City Council,Eastern Metropolitan,7785.0
Ringwood,3 Sang Ct,3,h,S,Philip,22/07/2017,19.9,3134.0,2.0,Maroondah City Council,Eastern Metropolitan,7785.0
Ringwood East,3A Homebush Ct,3,h,S,Harcourts,22/07/2017,21.3,3135.0,2.0,Maroondah City Council,Eastern Metropolitan,4407.0
Ringwood East,5/9 Homebush Ct,4,h,SA,Fletchers,22/07/2017,21.3,3135.0,2.0,Maroondah City Council,Eastern Metropolitan,4407.0
Rosanna,17 Greville Rd,3,h,SP,Miles,22/07/2017,8.9,3084.0,3.0,Banyule City Council,Eastern Metropolitan,3540.0
Roxburgh Park,4 Almands Av,3,h,S,Jason,22/07/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,5833.0
Roxburgh Park,1 Angus Ct,5,h,S,Ray,22/07/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,5833.0
Roxburgh Park,7 Ormond Ri,3,h,S,Raine,22/07/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,5833.0
Sandringham,124 Abbott St,3,h,S,Buxton,22/07/2017,15.2,3191.0,1.0,Bayside City Council,Southern Metropolitan,4497.0
Sandringham,5/273 Bluff Rd,2,u,S,Buxton,22/07/2017,15.2,3191.0,1.0,Bayside City Council,Southern Metropolitan,4497.0
Scoresby,72 Arnold Dr,4,h,S,Purplebricks,22/07/2017,22.2,3179.0,2.0,Knox City Council,Eastern Metropolitan,2206.0
Scoresby,17 Walsh Av,4,h,S,Noel,22/07/2017,22.2,3179.0,2.0,Knox City Council,Eastern Metropolitan,2206.0
Seddon,1/22 Vigo St,3,u,S,Jas,22/07/2017,5.1,3011.0,2.0,Maribyrnong City Council,Western Metropolitan,2417.0
South Morang,15 Domain Tce,3,h,S,Ray,22/07/2017,20.5,3752.0,2.0,Whittlesea City Council,Northern Metropolitan,7969.0
South Morang,367 Gordons Rd,5,h,PI,Harcourts,22/07/2017,20.5,3752.0,2.0,Whittlesea City Council,Northern Metropolitan,7969.0
South Morang,37 Grange Dr,4,h,S,RW,22/07/2017,20.5,3752.0,2.0,Whittlesea City Council,Northern Metropolitan,7969.0
South Morang,11 Ilyuka Wy,5,h,PI,Harcourts,22/07/2017,20.5,3752.0,2.0,Whittlesea City Council,Northern Metropolitan,7969.0
South Morang,22 Strathoon Cr,5,h,SA,Harcourts,22/07/2017,20.5,3752.0,4.0,Whittlesea City Council,Northern Metropolitan,7969.0
South Morang,102 Vincent Dr,3,h,SA,Harcourts,22/07/2017,20.5,3752.0,2.0,Whittlesea City Council,Northern Metropolitan,7969.0
South Yarra,6/57 Adams St,2,u,S,hockingstuart,22/07/2017,2.7,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,7/85 Caroline St,1,u,S,hockingstuart,22/07/2017,2.7,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,804/2 Claremont St,2,u,VB,Gary,22/07/2017,2.7,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,10/391 Toorak Rd,2,u,S,Marshall,22/07/2017,2.7,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
Springvale,1/6 Ashdale Ct,3,u,W,C21,22/07/2017,20.8,3171.0,2.0,Greater Dandenong City Council,South-Eastern Metropolitan,7412.0
Springvale,1/2 Mary St,2,u,S,iSell,22/07/2017,20.8,3171.0,2.0,Greater Dandenong City Council,South-Eastern Metropolitan,7412.0
Springvale South,5 Gwent St,3,h,PI,iSell,22/07/2017,22.2,3172.0,2.0,Greater Dandenong City Council,South-Eastern Metropolitan,4054.0
St Albans,76 East Esplanade,3,h,PI,O'Brien,22/07/2017,14.0,3021.0,3.0,Brimbank City Council,Western Metropolitan,14042.0
St Albans,34 Garfield St,4,h,PI,Barry,22/07/2017,14.0,3021.0,1.0,Brimbank City Council,Western Metropolitan,14042.0
St Albans,37 Harmon Av,3,h,SN,Barry,22/07/2017,14.0,3021.0,2.0,Brimbank City Council,Western Metropolitan,14042.0
St Kilda,8/240 Barkly St,1,u,S,hockingstuart,22/07/2017,5.0,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,7/59 Carlisle St,2,u,SA,Woodards,22/07/2017,5.0,3182.0,0.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,4/63 Carlisle St,2,u,S,Ray,22/07/2017,5.0,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,55 Havelock St,3,h,PI,Greg,22/07/2017,5.0,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,4/20 Marine Pde,2,u,W,McGrath,22/07/2017,5.0,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
Strathmore,10 Fenacre St,4,h,S,Nelson,22/07/2017,8.2,3041.0,2.0,Moonee Valley City Council,Western Metropolitan,3284.0
Sunbury,315 Elizabeth Dr,3,h,S,YPA,22/07/2017,31.7,3429.0,3.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,11 Gruner St,3,h,S,YPA,22/07/2017,31.7,3429.0,4.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,31 Rosenthal Bvd,4,h,PI,Raine,22/07/2017,31.7,3429.0,2.0,Hume City Council,Western Metropolitan,14092.0
Sunshine,24 Matthews St,3,h,PI,Jas,22/07/2017,10.5,3020.0,3.0,Brimbank City Council,Western Metropolitan,3755.0
Sunshine North,95A Berkshire Rd,4,t,SP,Sweeney,22/07/2017,10.5,3020.0,1.0,Brimbank City Council,Western Metropolitan,4217.0
Sunshine North,46 Clayton St,3,h,SA,GL,22/07/2017,10.5,3020.0,0.0,Brimbank City Council,Western Metropolitan,4217.0
Sunshine West,19 Estelle St,3,h,VB,hockingstuart,22/07/2017,10.5,3020.0,2.0,Brimbank City Council,Western Metropolitan,6763.0
Sunshine West,9 Noble Ct,3,t,PI,Barry,22/07/2017,10.5,3020.0,1.0,Brimbank City Council,Western Metropolitan,6763.0
Sunshine West,34 Ralph St,4,h,S,hockingstuart,22/07/2017,10.5,3020.0,2.0,Brimbank City Council,Western Metropolitan,6763.0
