,clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
5358,6,926,0,0,0,1,0,0,0,0,0,0,1,0,-0.7584519228302039,0.5091225887501258,1.1480989317959243,-0.8173337035537876,-0.779691073630486,-0.7338656608255755
5359,2,4871,0,0,1,0,0,0,0,0,1,0,0,0,0.22349242325979624,0.09744879831142192,-0.20691068926174133,0.38860680139459985,0.41684931826470195,0.41086290322681135
5360,0,3544,0,0,1,0,0,0,0,1,0,0,0,0,0.5650382827693615,0.028836499904970444,-1.1102504366335184,0.7395894856706229,0.770372615870098,0.7586285429389286
5361,2,5581,0,0,0,1,0,0,0,0,1,0,0,0,0.500998434111318,-1.137572573004685,1.1480989317959243,0.7395894856706229,0.7159844162384981,0.5702554880948657
5362,3,1574,0,0,0,1,0,0,0,1,0,0,0,0,-0.6090256092947691,0.37189799193722295,1.1480989317959243,-0.5653461353556176,-0.5983970748584877,-0.5310023709935068
5363,4,9660,0,0,1,0,0,0,0,1,0,0,0,0,0.9279307584982744,0.5091225887501258,-1.561920310319407,0.9825774978617163,1.015119514212295,1.0629234776870313
5364,3,4921,0,0,0,1,0,0,0,0,0,1,0,0,0.4583052016726223,-0.7258987825659812,1.5997688054818129,0.6675930376140027,0.5981433170366994,0.5267847831308506
5365,1,4096,0,0,0,1,0,0,0,0,0,0,1,0,0.5650382827693615,-0.5886741857530831,0.24475918442414724,0.7845872657060103,0.7522432159928978,0.6861773679989043
5366,1,3873,0,0,0,0,1,0,0,1,0,0,0,0,0.2661856556984919,0.7149594839694754,-0.6585805629476299,0.41560546941583265,0.4531081180191016,0.5267847831308506
5367,1,9028,0,1,0,0,0,0,0,1,0,0,0,0,1.5469826288593616,-2.4412062427272434,1.1480989317959243,1.612546418357142,1.722166109423088,1.2657867675191006
5368,2,2699,0,0,1,0,0,1,0,0,0,0,0,0,-0.20343990112716046,-0.24561269372083058,-0.20691068926174133,-0.04337188694512146,-0.009191578849494229,-0.05282461638934509
5369,1,8683,0,0,0,1,0,1,0,0,0,0,0,0,1.4189029315432744,0.1660610967178734,-1.1102504366335184,1.4325552982155922,1.3595781118790922,1.4106891173991492
5370,4,1689,0,0,1,0,0,0,0,0,1,0,0,0,-0.5876789930754213,-0.4514495889401801,-1.1102504366335184,-0.5203483553202294,-0.48962067559528866,-0.5454926059815114
5371,6,559,0,0,1,0,0,0,0,0,1,0,0,0,-1.1853842472171605,0.1660610967178734,-0.6585805629476299,-1.5822959641553769,-1.5592552683500782,-1.545318820153849
5372,1,2492,0,0,0,1,0,1,0,0,0,0,0,0,-0.16074666868846477,-1.0689602745982336,-0.6585805629476299,0.10962056517519632,0.08145542053650531,-0.0383343814013405
5373,5,9337,0,0,0,0,1,0,0,0,1,0,0,0,0.8638909098402309,0.23467339512432486,0.24475918442414724,0.9105810498050961,0.9516666146420963,0.9614918327709979
5374,3,7257,0,0,0,0,1,1,0,0,0,0,0,0,0.47965181789197014,0.783571782375927,1.1480989317959243,0.5775974775432278,0.6253374168524993,0.7006676029869089
5375,2,5197,0,0,0,1,0,0,0,1,0,0,0,0,0.43695858545327443,0.5777348871565774,1.1480989317959243,0.5146005854936849,0.5346904174665006,0.5992359580708755
5376,2,2987,0,0,1,0,0,1,0,0,0,0,0,0,-0.11805343624976908,-0.1770003953143791,-0.6585805629476299,0.06462278513980887,0.09958482041370474,0.06309726351469418
5377,6,1333,0,0,0,1,0,0,1,0,0,0,0,0,-0.8438383877075951,-0.24561269372083058,0.6964290581100357,-0.9433274876528734,-0.8975321728322846,-0.9367289506576436
5378,4,3175,0,0,0,1,0,0,0,0,0,0,0,1,0.22349242325979624,0.37189799193722295,-0.6585805629476299,0.45160369344414275,0.41684931826470195,0.48331407816683625
5379,2,5390,0,0,0,0,1,1,0,0,0,0,0,0,0.43695858545327443,-0.31422499212728205,-1.561920310319407,0.5775974775432278,0.5981433170366994,0.5412750181188558
5380,2,3293,0,0,0,0,1,0,1,0,0,0,0,0,0.010026261066317996,0.9207963791888298,-0.20691068926174133,0.19061656923889467,0.11771422029090498,0.2659605533467629
5381,5,730,0,0,0,0,1,0,0,0,1,0,0,0,-1.0146113174623779,0.30328569353077633,-0.20691068926174133,-1.2313132798793536,-1.2238613706218815,-1.1830629454537267
5382,5,10147,0,0,0,1,0,1,0,0,0,0,0,0,0.4583052016726223,-1.0689602745982336,0.24475918442414724,0.7575885976847784,0.7069197162998984,0.5847457230828703
5383,3,18443,0,0,0,1,0,0,0,0,0,1,0,0,2.763739753362187,0.30328569353077633,0.24475918442414724,2.1975175588171814,2.1663364064144828,2.207652041739418
5384,3,1026,0,0,0,1,0,0,0,1,0,0,0,0,-0.8865316201462908,0.09744879831142192,0.6964290581100357,-0.961326599667028,-1.0153732720340833,-0.9657094206336534
5385,1,4818,0,0,0,1,0,1,0,0,0,0,0,0,0.47965181789197014,0.5091225887501258,0.6964290581100357,0.5865970335503051,0.634402116791099,0.6716871330108998
5386,2,15528,0,0,0,1,0,0,0,0,0,0,1,0,2.592966823607404,0.4405102903436744,1.5997688054818129,2.0535246627039405,2.048495307212685,2.106220396823385
5387,2,5198,0,1,0,0,0,1,0,0,0,0,0,0,0.47965181789197014,-3.1273292267917485,-1.561920310319407,0.8385846017484758,0.8066314156244977,0.38188243325080157
5388,1,3313,0,0,0,1,0,0,0,0,0,1,0,0,0.47965181789197014,-2.372593944320797,0.6964290581100357,0.7935868217130885,0.7613079159314983,0.4398433732028212
5389,3,805,0,0,1,0,0,1,0,0,0,0,0,0,-0.9719180850236822,-0.24561269372083058,-0.6585805629476299,-1.1053194957802686,-1.0878908715428826,-1.1106117705137024
5390,1,4465,0,0,0,0,1,0,0,0,0,0,1,0,0.5650382827693615,-0.24561269372083058,-0.4327456261046856,0.7395894856706229,0.770372615870098,0.7151578379749147
5391,3,6628,0,0,1,0,0,0,0,0,1,0,0,0,0.5223450503306658,0.09744879831142192,-0.20691068926174133,0.6765925936210808,0.6978550163612987,0.7006676029869089
5392,3,1420,0,0,0,1,0,0,1,0,0,0,0,0,-0.6303722255141169,-2.5098185411336953,1.5997688054818129,-0.4483519072636092,-0.507750075472489,-0.7483558958135801
5393,2,4209,0,0,0,1,0,0,1,0,0,0,0,0,0.22349242325979624,-0.31422499212728205,1.1480989317959243,0.41560546941583265,0.37152581857170175,0.35290196327479173
5394,5,1053,0,0,0,1,0,0,0,0,1,0,0,0,-0.9292248525849865,0.09744879831142192,0.24475918442414724,-1.0153239357094936,-1.0788261716042828,-1.023670360585673
5395,1,15746,0,0,0,0,1,0,0,0,0,1,0,0,3.5962577859167526,1.0580209760017278,-0.6585805629476299,2.5844984671215143,2.55611850377428,2.7437907362955993
5396,2,4964,0,0,1,0,0,0,0,0,0,1,0,0,0.6077315152080572,0.7149594839694754,-0.20691068926174133,0.7395894856706229,0.7069197162998984,0.8165894828909481
5397,2,1408,0,0,1,0,0,0,0,0,1,0,0,0,-0.4595992957593344,0.1660610967178734,0.24475918442414724,-0.3583563471928343,-0.3173913767618909,-0.31364884617343347
5398,7,2298,0,0,1,0,0,0,0,0,1,0,0,0,-0.5022925281980298,-0.03977579850147615,-1.1102504366335184,-0.3943545712211444,-0.35365017651629055,-0.3716097861254531
5399,0,1001,1,0,0,0,0,0,0,0,1,0,0,0,-0.20343990112716046,3.528063718633952,-1.1102504366335184,-0.11536833500174168,-0.1904855776214925,0.2659605533467629
5400,1,5316,0,0,0,1,0,0,1,0,0,0,0,0,0.714464596304796,-0.9317356777853356,0.6964290581100357,0.9195806058121734,0.879149015133297,0.7586285429389286
5401,6,1367,0,0,1,0,0,0,1,0,0,0,0,0,-0.8224917714882474,-0.03977579850147615,-0.6585805629476299,-0.8533319275820977,-0.8250145733234853,-0.8352973057416095
5402,4,657,0,0,1,0,0,0,0,0,1,0,0,0,-0.9719180850236822,-0.24561269372083058,-0.6585805629476299,-1.0873203837661138,-1.0788261716042828,-1.096121535525698
5403,2,4594,0,1,0,0,0,0,0,1,0,0,0,0,0.47965181789197014,1.195245572814631,-0.20691068926174133,0.5595983655290723,0.6072080169752999,0.744138307950924
5404,5,1018,0,0,1,0,0,1,0,0,0,0,0,0,-0.865185003926943,-1.2061848714111365,-0.6585805629476299,-0.8623314835891759,-0.8522086731392853,-0.9657094206336534
5405,4,2818,0,0,1,0,0,0,1,0,0,0,0,0,-0.20343990112716046,0.783571782375927,-0.20691068926174133,-0.06137099895927611,-0.10890327817409268,0.005136323562674545
5406,2,5040,0,1,0,0,0,0,0,0,0,0,1,0,0.8638909098402309,2.224430048911388,0.6964290581100357,0.7035912616423128,0.7613079159314983,1.033943007711022
5407,4,7879,0,0,0,1,0,0,0,1,0,0,0,0,0.5436916665500137,-0.5200618873466316,0.24475918442414724,0.7845872657060103,0.7431785160542981,0.6861773679989043
5408,1,1154,0,0,0,1,0,0,1,0,0,0,0,0,-0.6303722255141169,-1.549246363443389,0.6964290581100357,-0.5113487993131521,-0.48962067559528866,-0.6614144858855506
5409,4,14673,0,0,0,0,1,0,0,1,0,0,0,0,1.5256360126400137,-1.4806340650369376,2.50310855285359,1.450554410229747,1.5408721106510896,1.251296532531096
5410,2,851,0,0,1,0,0,1,0,0,0,0,0,0,-0.9292248525849865,-0.10838809690792763,-0.6585805629476299,-1.0333230477236484,-1.0788261716042828,-1.0526508305616828
5411,2,1723,0,0,1,0,0,1,0,0,0,0,0,0,-0.5022925281980298,-0.38283729053372867,-0.6585805629476299,-0.37635545920698976,-0.35365017651629055,-0.4005902561014629
5412,3,3668,0,0,0,0,1,1,0,0,0,0,0,0,-0.20343990112716046,-0.7945110809724326,1.1480989317959243,-0.016373218923888672,0.018002520966305717,-0.0962953213533595
5413,2,6623,0,0,0,1,0,1,0,0,0,0,0,0,0.6077315152080572,0.7149594839694754,0.24475918442414724,0.8025863777201657,0.7069197162998984,0.8455699528669587
5414,4,2359,0,0,1,0,0,0,1,0,0,0,0,0,-0.4595992957593344,-0.6572864841595345,-0.20691068926174133,-0.27736034312913677,-0.290197276946091,-0.35711955113744787
5415,1,4276,0,0,1,0,0,0,0,0,0,0,1,0,0.7358112125241438,0.23467339512432486,-1.1102504366335184,0.8835823817838633,0.8972784150104964,0.9180211278069829
5416,6,905,0,0,1,0,0,0,0,0,0,1,0,0,-1.0146113174623779,-0.31422499212728205,-0.6585805629476299,-1.1773159438368888,-1.160408471051682,-1.1830629454537267
5417,1,1286,0,0,0,1,0,0,0,1,0,0,0,0,-0.5022925281980298,-0.9317356777853356,1.1480989317959243,-0.34035723517867966,-0.37177957639349,-0.4585511960534819
5418,4,2131,0,0,1,0,0,0,0,0,1,0,0,0,-0.4169060633206387,-0.10838809690792763,-0.6585805629476299,-0.2593612311149813,-0.23580907731449188,-0.2556879062214138
5419,4,1400,0,0,1,0,0,0,1,0,0,0,0,0,-0.6944120741721604,-0.1770003953143791,-1.1102504366335184,-0.6463421394193152,-0.6255911746742876,-0.646924250897546
5420,3,2337,0,0,0,0,1,0,0,0,0,0,1,0,-0.16074666868846477,-0.4514495889401801,-0.6585805629476299,0.02862456111149877,0.05426132072070537,-0.009353911425330687
5421,1,2973,0,0,1,0,0,1,0,0,0,0,0,0,-0.054013587591725545,-0.7945110809724326,-0.6585805629476299,0.15461834521058457,0.199296519738304,0.07758749850269878
5422,3,908,0,0,1,0,0,0,1,0,0,0,0,0,-0.8011451552688996,-0.10838809690792763,-0.20691068926174133,-0.8443323715750204,-0.8250145733234853,-0.8352973057416095
5423,2,687,0,0,0,1,0,0,0,0,1,0,0,0,-0.8011451552688996,0.6463471855630288,0.24475918442414724,-0.8803305956033305,-0.8522086731392853,-0.7918266007775945
5424,3,5327,0,0,0,1,0,0,0,0,0,1,0,0,0.5863848989887094,0.23467339512432486,0.6964290581100357,0.71259081764939,0.7522432159928978,0.7586285429389286
5425,2,1018,0,0,1,0,0,0,0,1,0,0,0,0,-0.7157586903915082,0.5091225887501258,-0.6585805629476299,-0.7093390314688574,-0.7343675739374865,-0.6614144858855506
5426,3,5505,0,1,0,0,0,0,0,1,0,0,0,0,0.43695858545327443,1.1266332744081795,-0.6585805629476299,0.4876019174724521,0.5618845172822998,0.6716871330108998
5427,7,1074,0,0,0,1,0,0,0,0,1,0,0,0,-0.9292248525849865,-0.5200618873466316,0.6964290581100357,-1.0603217157448812,-1.024437971972684,-1.0816313005376927
5428,2,10618,0,1,0,0,0,0,0,0,1,0,0,0,1.5042893964206658,1.6755316616597864,0.24475918442414724,1.324560626130662,1.2779958124316924,1.541101232291193
5429,3,2450,0,0,0,0,1,0,1,0,0,0,0,0,-0.18209328490781262,1.1266332744081795,1.5997688054818129,-0.11536833500174168,-0.14516207792849234,0.005136323562674545
5430,5,816,0,0,0,1,0,0,1,0,0,0,0,0,-1.0359579336817257,0.09744879831142192,0.24475918442414724,-1.2403128358864317,-1.2238613706218815,-1.2120434154297366
5431,3,6212,0,0,0,0,1,0,0,0,1,0,0,0,0.5650382827693615,-1.137572573004685,0.24475918442414724,0.8205854897343204,0.851954915317497,0.6716871330108998
5432,1,5602,0,0,1,0,0,0,1,0,0,0,0,0,0.5863848989887094,-0.1770003953143791,-0.6585805629476299,0.7665881536918556,0.797566715685898,0.7586285429389286
5433,6,3373,0,0,1,0,0,1,0,0,0,0,0,0,-0.5876789930754213,0.23467339512432486,-1.561920310319407,-0.5203483553202294,-0.4986853755338892,-0.47304143104148716
5434,2,4106,0,0,0,1,0,0,1,0,0,0,0,0,0.22349242325979624,-0.4514495889401801,0.24475918442414724,0.44260413743706467,0.48030221783490074,0.3963726682388068
5435,4,1007,0,0,0,0,1,0,0,1,0,0,0,0,-0.8224917714882474,-0.38283729053372867,-0.20691068926174133,-0.8623314835891759,-0.8431439732006856,-0.8787680107056239
5436,3,4686,0,0,1,0,0,0,0,0,0,0,0,1,0.5863848989887094,-0.03977579850147615,0.24475918442414724,0.7665881536918556,0.7431785160542981,0.744138307950924
5437,5,4963,0,0,0,0,1,0,0,0,0,1,0,0,0.22349242325979624,1.195245572814631,-1.1102504366335184,0.3706076893804444,0.3171376189401027,0.4978043131548408
5438,1,5833,0,1,0,0,0,0,0,0,0,1,0,0,1.5042893964206658,-3.058716928385302,2.0514386791677013,1.639545086378375,1.6043250102212894,1.120884417639051
5439,4,817,0,0,1,0,0,0,0,0,1,0,0,0,-0.8865316201462908,0.37189799193722295,-1.1102504366335184,-0.9883252676882609,-0.9519203724638845,-0.922238715669639
5440,1,5218,0,0,0,1,0,0,0,0,0,1,0,0,0.8852375260595787,0.09744879831142192,-1.1102504366335184,1.000576609875871,0.960731314580696,0.990472302747007
5441,3,537,0,0,0,1,0,0,0,0,0,1,0,0,-0.9719180850236822,0.5777348871565774,1.1480989317959243,-1.1773159438368888,-1.1513437711130823,-1.096121535525698
5442,3,648,0,0,1,0,0,0,0,0,0,1,0,0,-1.0146113174623779,0.7149594839694754,-1.1102504366335184,-1.186315499843966,-1.2238613706218815,-1.1251020055017078
5443,4,9296,0,0,0,1,0,0,0,0,0,0,0,1,2.5716202073880567,0.8521840807823784,0.24475918442414724,2.080523330725173,2.048495307212685,2.1931618067514136
5444,2,4279,0,1,0,0,0,0,0,1,0,0,0,0,0.24483903947914407,1.4696947664404318,-1.1102504366335184,0.3346094653521343,0.3987199183875017,0.5557652531068604
5445,2,11370,0,0,0,1,0,0,0,1,0,0,0,0,1.5683292450787094,0.1660610967178734,-0.6585805629476299,1.5675486383217547,1.5046133108966901,1.5555914672791988
5446,3,907,0,0,1,0,0,1,0,0,0,0,0,0,-1.0146113174623779,-1.3434094682240396,-0.20691068926174133,-1.0963199397731913,-1.1513437711130823,-1.2410238854057463
5447,5,922,1,0,0,0,0,0,0,0,0,1,0,0,-0.9932647012430299,2.2930423473178347,0.6964290581100357,-1.1953150558510435,-1.2782495702534806,-1.0091801255976685
5448,1,4455,0,0,1,0,0,0,0,0,1,0,0,0,0.5223450503306658,-0.24561269372083058,-0.20691068926174133,0.7305899296635455,0.6797256164840992,0.6716871330108998
5449,3,1607,0,0,0,0,1,0,1,0,0,0,0,0,-0.5663323768560734,-0.24561269372083058,-1.1102504366335184,-0.4663510192777647,-0.4442971759022893,-0.47304143104148716
5450,4,452,0,0,0,0,1,0,1,0,0,0,0,0,-1.099997782339769,-0.24561269372083058,1.1480989317959243,-1.411304400020904,-1.3507671697622798,-1.3859262352857955
5451,3,1781,0,0,1,0,0,0,1,0,0,0,0,0,-0.6090256092947691,-0.5886741857530831,-0.6585805629476299,-0.475350575284842,-0.5258794753496884,-0.5599828409695166
5452,3,734,0,1,0,0,0,0,0,0,1,0,0,0,-0.865185003926943,1.3324701696275338,-2.0135901840052957,-0.9973248236953383,-0.9609850724024842,-0.8352973057416095
5453,4,1058,0,0,0,0,1,0,0,1,0,0,0,0,-0.8865316201462908,0.23467339512432486,-1.2457513987392836,-0.9883252676882609,-0.9700497723410839,-0.9367289506576436
5454,1,4969,0,0,0,1,0,0,0,0,1,0,0,0,0.7785044449628395,0.5091225887501258,0.24475918442414724,0.8925819377909406,0.8610196152560967,0.9470015977829933
5455,1,421,0,0,0,0,1,0,1,0,0,0,0,0,-1.0573045499010736,-0.10838809690792763,1.5997688054818129,-1.3303083959572066,-1.3054436700692806,-1.3134750603457712
5456,2,601,0,0,1,0,0,0,1,0,0,0,0,0,-1.0359579336817257,-1.137572573004685,-0.20691068926174133,-1.2313132798793536,-1.2147966706832818,-1.3134750603457712
5457,6,1046,0,0,0,1,0,0,0,0,1,0,0,0,-1.0359579336817257,-0.24561269372083058,0.24475918442414724,-1.2403128358864317,-1.2782495702534806,-1.2700043553817562
5458,2,672,0,0,0,0,1,0,1,0,0,0,0,0,-1.0146113174623779,0.9207963791888298,-1.561920310319407,-1.186315499843966,-1.2329260705604812,-1.1106117705137024
5459,1,4497,0,0,0,1,0,0,0,1,0,0,0,0,0.4583052016726223,-0.10838809690792763,0.24475918442414724,0.6045961455644605,0.5981433170366994,0.5847457230828703
5460,2,5151,0,0,0,1,0,0,0,1,0,0,0,0,0.43695858545327443,-1.3434094682240396,0.6964290581100357,0.7395894856706229,0.688790316422699,0.5267847831308506
5461,5,880,0,0,0,0,1,1,0,0,0,0,0,0,-1.0573045499010736,-1.4806340650369376,1.5997688054818129,-1.2043146118581216,-1.2601201703762812,-1.3569457653097856
5462,3,6150,0,0,0,1,0,0,0,0,0,1,0,0,0.9279307584982744,-2.235369347507894,2.0514386791677013,1.1445695059891114,1.1329606134140946,0.8020992479029436
5463,2,4341,0,0,0,1,0,0,0,0,1,0,0,0,0.47965181789197014,-0.31422499212728205,0.24475918442414724,0.6675930376140027,0.6525315166682993,0.6137261930588801
5464,6,657,0,0,0,0,1,0,0,1,0,0,0,0,-1.1426910147784648,0.1660610967178734,-1.1102504366335184,-1.4833008480775243,-1.4504788690868793,-1.443887175237815
5465,2,1555,0,0,1,0,0,0,1,0,0,0,0,0,-0.6303722255141169,-0.38283729053372867,-0.6585805629476299,-0.5473470233414622,-0.5258794753496884,-0.5744730759575212
5466,3,781,0,0,1,0,0,1,0,0,0,0,0,0,-0.9932647012430299,-0.5886741857530831,-1.1102504366335184,-1.1413177198085787,-1.1150849713586826,-1.1685727104657222
5467,3,8216,1,0,0,0,0,0,0,1,0,0,0,0,1.2908232342271873,3.2536145250081456,-0.6585805629476299,0.9915770538687937,0.933537214764896,1.4251793523871537
5468,2,4855,0,0,0,1,0,0,0,1,0,0,0,0,0.47965181789197014,-2.3039816459143454,0.6964290581100357,0.8295850457413986,0.7613079159314983,0.468823843178831
5469,2,2058,0,0,0,0,1,0,0,0,0,0,1,0,-0.20343990112716046,-1.6178586618498405,2.0514386791677013,0.03762411711857609,0.08145542053650531,-0.13976602631737456
5470,4,710,0,0,1,0,0,0,1,0,0,0,0,0,-1.0573045499010736,-0.1770003953143791,-0.6585805629476299,-1.2763110599147418,-1.2329260705604812,-1.2555141203937517
5471,4,3543,0,0,0,0,1,0,1,0,0,0,0,0,-0.09670682003042123,0.09744879831142192,0.24475918442414724,0.09162145316104166,0.11771422029090498,0.12105820346671382
5472,2,516,0,0,1,0,0,0,1,0,0,0,0,0,-1.0359579336817257,-0.10838809690792763,-1.561920310319407,-1.2043146118581216,-1.1966672708060817,-1.1975531804417319
5473,7,956,0,0,0,1,0,0,0,0,1,0,0,0,-1.0573045499010736,0.783571782375927,0.24475918442414724,-1.3303083959572066,-1.3779612695780799,-1.2700043553817562
5474,2,11703,0,1,0,0,0,0,0,0,0,0,0,1,2.592966823607404,-1.4806340650369376,1.5997688054818129,2.1165215547534837,2.184465806291684,1.8743766370153063
5475,0,3167,0,0,0,1,0,0,0,0,0,1,0,0,0.4583052016726223,-2.5098185411336953,0.6964290581100357,0.8385846017484758,0.7885020157472974,-5.124406862191059
5476,2,4111,0,0,0,0,1,0,0,0,1,0,0,0,0.28753227191783975,-0.1770003953143791,-0.20691068926174133,0.45160369344414275,0.5437551174051003,0.468823843178831
5477,2,11368,0,1,0,0,0,0,1,0,0,0,0,0,1.5042893964206658,0.8521840807823784,-1.561920310319407,1.3155610701235847,1.3867722116948913,1.4686500573511687
5478,2,3070,0,0,0,0,1,0,0,0,1,0,0,0,0.010026261066317996,0.783571782375927,-0.6585805629476299,0.1366192331964291,0.199296519738304,0.2659605533467629
5479,4,17256,0,0,1,0,0,0,0,1,0,0,0,0,1.739102174833492,0.1660610967178734,-1.1102504366335184,1.612546418357142,1.6496485099142886,1.6425328772072276
5480,7,2120,0,0,1,0,0,0,0,0,0,1,0,0,-0.5236391444173777,0.09744879831142192,-0.6585805629476299,-0.4213532392423772,-0.35365017651629055,-0.4005902561014629
5481,4,435,0,0,0,1,0,0,1,0,0,0,0,0,-1.1640376309978127,-0.7258987825659812,0.6964290581100357,-1.4563021800562914,-1.4504788690868793,-1.5018481151898346
5482,2,11176,0,0,0,0,1,0,1,0,0,0,0,0,1.5469826288593616,1.195245572814631,0.24475918442414724,1.4685535222439023,1.4139663115106913,1.6135524072312184
5483,3,5214,0,0,1,0,0,0,0,1,0,0,0,0,0.24483903947914407,0.7149594839694754,-0.20691068926174133,0.4066059134087545,0.42591401820330166,0.512294548142846
5484,2,963,0,0,0,0,1,0,0,0,0,0,0,1,-0.6303722255141169,1.0580209760017278,1.1480989317959243,-0.6643412514334699,-0.6890440742444872,-0.5599828409695166
5485,1,5567,0,1,0,0,0,1,0,0,0,0,0,0,0.7998510611821874,-0.9317356777853356,3.406448300225367,0.9735779418546382,0.9426019147034957,0.8165894828909481
5486,7,15671,0,0,0,1,0,1,0,0,0,0,0,0,0.5223450503306658,-0.7945110809724326,-0.6585805629476299,0.7845872657060103,0.7341138161156984,0.6427066630348899
5487,1,624,0,0,0,0,1,0,0,0,1,0,0,0,-0.9078782363656387,1.1266332744081795,-0.20691068926174133,-1.0423226037307256,-1.0697614716656831,-0.9367289506576436
5488,2,1948,0,0,0,1,0,0,0,0,0,1,0,0,-0.20343990112716046,-0.4514495889401801,0.24475918442414724,0.01062544909734411,0.05426132072070537,-0.023844146413335272
5489,2,4004,0,1,0,0,0,0,0,1,0,0,0,0,0.22349242325979624,-2.0295324522885445,1.1480989317959243,0.44260413743706467,0.48030221783490074,0.19350937840673804
5490,1,13229,0,0,0,1,0,1,0,0,0,0,0,0,2.6356600560461,-0.03977579850147615,0.24475918442414724,2.1705188907959494,2.1482070065372834,2.135200866799394
5491,1,446,0,0,0,1,0,0,0,1,0,0,0,0,-0.9292248525849865,-1.000347976191787,0.6964290581100357,-0.9973248236953383,-1.051632071788483,-1.1106117705137024
5492,2,4153,0,0,0,1,0,0,0,0,0,0,0,1,0.500998434111318,-0.03977579850147615,-1.561920310319407,0.7485890416777002,0.6978550163612987,0.7151578379749147
5493,3,844,0,0,1,0,0,0,1,0,0,0,0,0,-1.0573045499010736,-0.03977579850147615,-1.1102504366335184,-1.2673115039076637,-1.296378970130681,-1.2700043553817562
